Order ID,Order Date,Customer ID,Category,Product,Quantity,Unit Price,Discount,Sales,Profit,Region,Payment Mode,Customer Segment,Profit Margin %
ORD1548,2025-12-14,CUST1222,Home & Kitchen,Bedsheet,3,3058.2,0.2,7339.68,982.36,West,UPI,Corporate,0.1338423473502931
ORD1945,2025-12-15,CUST1141,Fashion,T-Shirt,4,1806.7,0.0,7226.81,1348.84,East,Debit Card,Home Office,0.1866438995905524
ORD1528,2025-12-15,CUST1131,Electronics,Headphones,5,12000.2,0.0,60001.0,10395.32,North,Wallet,Consumer,0.1732524457925701
ORD1200,2025-12-17,CUST1107,Beauty,Moisturizer,3,1612.0,0.1,4352.41,761.57,South,Debit Card,Corporate,0.1749766221472701
ORD1589,2025-12-17,CUST1002,Fashion,T-Shirt,2,3001.9,0.05,5703.6,1393.34,West,Debit Card,Home Office,0.2442913247773336
ORD1829,2025-12-17,CUST1156,Home & Kitchen,Table Lamp,3,2443.76,0.05,6964.72,710.14,West,Debit Card,Home Office,0.1019624622382522
ORD1897,2025-12-17,CUST1029,Beauty,Face Wash,1,1346.37,0.1,1211.74,183.92,North,COD,Consumer,0.1517817353557694
ORD1981,2025-12-17,CUST1158,Electronics,Smartphone,5,15040.31,0.05,71441.47,9471.4,South,Wallet,Consumer,0.1325756594874097
ORD1178,2025-12-18,CUST1047,Sports,Cricket Bat,5,3090.36,0.15,13134.03,1274.6,West,Credit Card,Home Office,0.0970456135702446
ORD2172,2025-12-18,CUST1079,Home & Kitchen,Mixer,2,4899.22,0.1,8818.6,1168.2,West,COD,Home Office,0.1324700065770077
ORD2193,2025-12-18,CUST1048,Sports,Football,5,2178.21,0.0,10891.03,2017.21,North,Wallet,Home Office,0.1852175597716653
ORD1540,2025-12-19,CUST1041,Sports,Football,4,3065.3,0.0,12261.21,2178.56,East,COD,Consumer,0.1776790382025917
ORD1300,2025-12-19,CUST1228,Home & Kitchen,Cookware Set,1,4630.64,0.0,4630.64,624.22,East,Wallet,Home Office,0.1348021007895237
ORD1214,2025-12-19,CUST1108,Fashion,Jeans,1,2036.69,0.05,1934.85,333.38,North,COD,Home Office,0.1723027624880481
ORD1290,2025-12-20,CUST1242,Fashion,Sneakers,3,3018.29,0.0,9054.87,1708.77,West,Debit Card,Consumer,0.1887128142093702
ORD1915,2025-12-21,CUST1182,Beauty,Perfume,1,1400.88,0.05,1330.83,256.35,North,Wallet,Home Office,0.1926241518450892
ORD1260,2025-12-21,CUST1243,Beauty,Perfume,2,1266.43,0.0,2532.85,298.62,West,UPI,Corporate,0.1178988096413131
ORD2081,2025-12-22,CUST1203,Fashion,Sneakers,3,3174.84,0.15,8095.85,1675.01,East,Credit Card,Consumer,0.2068973609935954
ORD2100,2025-12-22,CUST1067,Electronics,Laptop,5,15455.14,0.05,73411.91,15916.1,West,COD,Home Office,0.2168054202649134
ORD1474,2025-12-22,CUST1216,Electronics,Laptop,4,17661.58,0.15,60049.36,8364.49,West,UPI,Home Office,0.1392935744860561
ORD1697,2025-12-22,CUST1011,Fashion,T-Shirt,2,1622.34,0.05,3082.45,519.45,South,Debit Card,Corporate,0.1685185485571542
ORD1188,2025-12-23,CUST1236,Sports,Cricket Bat,2,1650.96,0.1,2971.73,563.03,West,Credit Card,Corporate,0.1894620305344025
ORD1213,2025-12-24,CUST1106,Fashion,Jacket,2,1328.93,0.1,2392.08,334.56,West,Credit Card,Home Office,0.1398615430922042
ORD1198,2025-12-25,CUST1225,Electronics,Headphones,3,17516.11,0.0,52548.33,7769.08,South,COD,Corporate,0.1478463730436343
ORD1112,2025-12-25,CUST1129,Beauty,Perfume,5,556.46,0.1,2504.07,573.06,South,Debit Card,Corporate,0.228851429872168
ORD1422,2025-12-26,CUST1011,Beauty,Perfume,2,1684.45,0.05,3200.45,696.18,East,UPI,Corporate,0.2175256604539986
ORD1929,2025-12-26,CUST1234,Sports,Football,4,1427.99,0.0,5711.98,863.05,East,UPI,Consumer,0.1510947167181958
ORD1052,2025-12-27,CUST1238,Fashion,Sneakers,5,1276.72,0.15,5426.05,937.73,East,UPI,Consumer,0.1728200071875489
ORD1612,2025-12-27,CUST1175,Sports,Yoga Mat,2,2251.23,0.15,3827.1,475.45,East,COD,Consumer,0.1242324475451386
ORD1877,2025-12-27,CUST1021,Fashion,Jacket,5,1581.46,0.05,7511.91,1114.35,South,Credit Card,Corporate,0.1483444290466738
ORD1910,2025-12-28,CUST1085,Beauty,Perfume,1,1333.61,0.0,1333.61,407.04,West,UPI,Corporate,0.3052166675414852
ORD1604,2025-12-28,CUST1089,Electronics,Laptop,1,13542.57,0.2,10834.05,1394.34,South,UPI,Home Office,0.1286997937059548
ORD1527,2025-12-28,CUST1048,Electronics,Headphones,2,9889.11,0.05,18789.3,2177.06,South,Debit Card,Consumer,0.1158670094149329
ORD2091,2025-12-29,CUST1178,Sports,Football,2,2291.94,0.1,4125.5,524.24,South,Debit Card,Consumer,0.1270730820506605
ORD1335,2025-12-30,CUST1073,Sports,Yoga Mat,2,2995.01,0.05,5690.53,970.6,North,Wallet,Corporate,0.1705640775112336
ORD1804,2025-12-30,CUST1098,Beauty,Moisturizer,3,1058.43,0.0,3175.3,671.93,East,Debit Card,Corporate,0.21161150127547
ORD2096,2025-12-30,CUST1236,Sports,Cricket Bat,1,1776.6,0.0,1776.6,356.88,South,Debit Card,Corporate,0.2008780817291455
ORD1075,2025-12-30,CUST1214,Electronics,Laptop,3,9765.48,0.0,29296.45,2961.34,South,COD,Corporate,0.101081871694352
ORD1699,2025-12-30,CUST1083,Home & Kitchen,Table Lamp,4,3217.54,0.0,12870.18,2138.35,South,Debit Card,Corporate,0.1661476374067806
ORD2047,2025-12-31,CUST1013,Sports,Cricket Bat,2,2929.19,0.0,5858.39,1045.97,North,COD,Consumer,0.1785422274720529
ORD1721,2025-12-31,CUST1231,Sports,Football,3,1278.76,0.15,3260.83,599.69,West,Wallet,Consumer,0.1839071647402655
ORD1597,2025-12-31,CUST1005,Beauty,Perfume,3,1854.89,0.0,5564.66,1259.75,West,Credit Card,Home Office,0.22638400189769
ORD1868,2025-12-31,CUST1007,Fashion,T-Shirt,2,2231.27,0.0,4462.54,749.15,South,Debit Card,Home Office,0.1678752459361708
